station_id,station_name,latitude,longitude,altitude,slots,free_bikes,empty_slots,yelp_id,place_name,review_count,price,rating,distance,category_name
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,59zFdfRwkC98Q9gUjG0CTQ,La Popular,3,,5.0,405.5619559920447,sandwiches
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,TySiy0UYmiv5mpxHe4zvhQ,Fuente Mardoqueo,17,2.0,3.4,478.64243131279545,sandwiches
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,2QjDkC2DKQhiwZx-VE4dNw,Vitto Heladería,5,2.0,4.8,472.5220259948829,ice cream & frozen yogurt
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,2QjDkC2DKQhiwZx-VE4dNw,Vitto Heladería,5,2.0,4.8,472.5220259948829,coffee & tea
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,V_KZlhpfBogvIvDrS_QOyw,Doce Trece,16,2.0,3.3,762.0378329166919,burgers
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,V_KZlhpfBogvIvDrS_QOyw,Doce Trece,16,2.0,3.3,762.0378329166919,sandwiches
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,zuVrdBzAXcnLQ6dTB_t2tw,Fortunata,4,2.0,5.0,896.1556486790463,italian
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,iZ-LPqeQpIoYOAsfxzOMqg,Aldea Nativa,4,2.0,5.0,668.3176718836935,organic stores
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,iZ-LPqeQpIoYOAsfxzOMqg,Aldea Nativa,4,2.0,5.0,668.3176718836935,cafeteria
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,hTK13dJVNMI01kHqiQ1azQ,Fork,3,,4.7,508.8029533951705,chilean
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,vloacVI9mXCMr8oPAmWWfg,Nocciola,7,2.0,4.0,672.8023372933657,cafes
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,vloacVI9mXCMr8oPAmWWfg,Nocciola,7,2.0,4.0,672.8023372933657,chilean
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,c6oN6JhQMIKPfR4oWhXeIw,La Pizzarra,1,2.0,4.0,281.7316982219051,pizza
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,TuHw5-5UzP4Mz9T9_GRGHg,Vivaldi Barrio Café,7,2.0,4.3,487.1173223679832,breakfast & brunch
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,TuHw5-5UzP4Mz9T9_GRGHg,Vivaldi Barrio Café,7,2.0,4.3,487.1173223679832,cafes
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,EMpjH2_FUKMf2vhfFnGGvw,Espresso Bar Café,3,2.0,4.0,397.7125678113491,coffee & tea
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,EMpjH2_FUKMf2vhfFnGGvw,Espresso Bar Café,3,2.0,4.0,397.7125678113491,tea rooms
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,XvHBi2bdDa-xHGhvFMeyfQ,Restaurant Hong Loc,1,2.0,4.0,425.3976147823082,chinese
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,XvHBi2bdDa-xHGhvFMeyfQ,Restaurant Hong Loc,1,2.0,4.0,425.3976147823082,asian fusion
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,muZmIDNAfiMDxZg7zcRh7w,Bar Bazul,9,3.0,3.9,814.983840408561,pubs
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,N1drucXn7vwdA4F1Q3TW9A,Filippo,4,2.0,3.3,289.68834209658144,ice cream & frozen yogurt
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,dEuk5pu_Lx1bG0AL2T9veQ,Emporio Las Lilas,5,2.0,4.0,395.0669766289728,coffee & tea
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,dEuk5pu_Lx1bG0AL2T9veQ,Emporio Las Lilas,5,2.0,4.0,395.0669766289728,delicatessen
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,4SOoKHd_ZcmUpRh_Dshcbg,Milmaravillas,1,,4.0,378.4836520672212,cafes
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,Pm47ngZUMMLfy1Zx0BPmwQ,Barbazul Club,1,,5.0,784.421387974615,bars
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,tXbHnktps8BsDHJLmGlnuw,Donde El Criollo,1,,5.0,418.8405956725206,peruvian
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,tXbHnktps8BsDHJLmGlnuw,Donde El Criollo,1,,5.0,418.8405956725206,sandwiches
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,aYxBUXZaj7pgng1QuXMJnA,Sabores del Ají Seco,3,,4.0,764.0434794680373,peruvian
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,QWfPOjliu8pTrRrSoiOIKA,Sabores de Barrio,1,,4.0,395.7834130253986,coffee & tea
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,tMOVCtfs4ohppZGZF8jCfg,Plaza Rio de Janeiro,2,,3.0,73.04849126054167,parks
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,SwCuEB9mo08jDPmkUVDy3A,De Monjes & Copas,1,,3.0,377.2101946547649,italian
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,SwCuEB9mo08jDPmkUVDy3A,De Monjes & Copas,1,,3.0,377.2101946547649,pizza
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,1_BLwD_fglcpjR20GEud9g,Rotiseria Los Ciervos,3,,4.7,794.5367879245407,chilean
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,JTb01Rt9VHNpszQKKE73RA,La Menestra,5,2.0,3.0,393.2530862078259,ice cream & frozen yogurt
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,JTb01Rt9VHNpszQKKE73RA,La Menestra,5,2.0,3.0,393.2530862078259,tea rooms
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,PL4aEJeVUS5KJJVmFox5Ww,Plaza Loreto Cousiño,3,,5.0,571.8966375911463,parks
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,5aaUqWOcW4sweoE4A57CYw,Taxco,1,,4.0,447.68206447264856,mexican
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,eVou0ILkp1e8ktKIGPRLEA,Dolce & Salato,2,2.0,5.0,474.0987603178817,coffee & tea
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,C1EOeRMG68XIAHRa_NNsFQ,Cofi,3,1.0,4.0,581.4089686076552,cafeteria
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,Je_jqYRsAxST2ehZIY_lfg,Don Bono,1,,5.0,1148.296496606402,bakeries
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,Je_jqYRsAxST2ehZIY_lfg,Don Bono,1,,5.0,1148.296496606402,coffee & tea
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,Z66NJRnbmW8PPl2I476LIw,Bici Metro Cristóbal Colón,1,,5.0,674.3606451769871,local flavor
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,7tGVKYMTeymH5v0Per9smw,Anush,1,,5.0,909.2406944802026,middle eastern
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,B4zH7xreY1Cj64yMpucm8A,Rende Bu,5,2.0,4.2,924.0734740315226,coffee & tea
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,a76qFlkg1p19fJSuxwepDQ,Cafe Amapolas,1,,3.0,392.6450626456879,cafeteria
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,a76qFlkg1p19fJSuxwepDQ,Cafe Amapolas,1,,3.0,392.6450626456879,desserts
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,a76qFlkg1p19fJSuxwepDQ,Cafe Amapolas,1,,3.0,392.6450626456879,coffee & tea
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,qMPOtd8DxzJap_BaZJEgdA,La Musicleta,1,,4.0,739.8761656327908,local flavor
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,TuZTvIJeS7V4CnZL59nhmg,Upa!,4,,4.5,852.9237096531532,italian
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,TuZTvIJeS7V4CnZL59nhmg,Upa!,4,,4.5,852.9237096531532,pizza
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,gBX9d2ufFhGojVKrbmUAIg,Pastelería Josefina,2,,5.0,735.0976521324338,cupcakes
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,6bwlulTlwVP-Eqy1IlrS-Q,Onomichi,2,,4.5,1253.8704627658558,sushi bars
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,6bwlulTlwVP-Eqy1IlrS-Q,Onomichi,2,,4.5,1253.8704627658558,peruvian
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,u9ZTFBW6N1dkkYL4MBfqpg,Dulcería de La Fuente,1,1.0,4.0,462.3441474152757,bakeries
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,rC_evj83jL8m0XdGfUYAkQ,Macharoas,1,,5.0,465.8940667207792,bakeries
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,yqGTcfWzxS9AvQLVO_2mhA,Tigre Dorado,1,1.0,5.0,1337.532404315953,chinese
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,ap2x3TcRI4z88wvKhIlXVg,Caramagnola,1,,2.0,395.6830842039158,pizza
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,ap2x3TcRI4z88wvKhIlXVg,Caramagnola,1,,2.0,395.6830842039158,beer bar
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,I8vlgEj4wOb6jLJlyCGlIA,Villa Europa,1,,3.0,539.2765796403276,cafeteria
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,ij-7OPRDMvqJNx9S8umEng,Pastelería Candelle,1,4.0,4.0,611.6156469136488,desserts
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,2KlV5y0m1YWS-9F-ceMVtQ,Get The Rolls,1,,4.0,913.755807419982,sushi bars
7b06a369ee3eb492538f3d1a902d86b3,P24 - Plaza Río De Janeiro,-33.432371,-70.593848,626.0,15,5,10,2KlV5y0m1YWS-9F-ceMVtQ,Get The Rolls,1,,4.0,913.755807419982,food delivery services
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,EG1MtnU1CapiqemCj9gPDg,La Hacienda Gaucha,12,3.0,4.4,420.4348000725878,barbeque
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,S7Z-qMzGw7oXO-cmfIyq9g,Délices D'Alsace,9,2.0,4.4,244.38731284694487,desserts
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,S7Z-qMzGw7oXO-cmfIyq9g,Délices D'Alsace,9,2.0,4.4,244.38731284694487,tea rooms
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,S7Z-qMzGw7oXO-cmfIyq9g,Délices D'Alsace,9,2.0,4.4,244.38731284694487,bakeries
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,iEIT7ar9RW8OStdS0_pTDg,The Raj,12,2.0,4.6,1259.776409947464,indian
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,eYuRVlGN7jyRlILyV4RMSg,Tu Cevichazo,2,3.0,5.0,426.1616960345864,peruvian
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,IEjNQe2y4JSsU3tmzzgGnA,Sandwichería Alemán Experto,8,,3.4,371.39422488507967,sandwiches
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,_8tBXpRH7wpyiOwml4QNIg,Bar Valdivia,3,,4.3,269.15503603158953,bars
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,aYxBUXZaj7pgng1QuXMJnA,Sabores del Ají Seco,3,,4.0,352.5785180269208,peruvian
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,vloacVI9mXCMr8oPAmWWfg,Nocciola,7,2.0,4.0,717.8320531045576,cafes
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,vloacVI9mXCMr8oPAmWWfg,Nocciola,7,2.0,4.0,717.8320531045576,chilean
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,LovPc5e4d2_NYlAX5VnrjA,Rocoto,8,2.0,4.0,967.2263023940158,food delivery services
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,LovPc5e4d2_NYlAX5VnrjA,Rocoto,8,2.0,4.0,967.2263023940158,peruvian
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,TySiy0UYmiv5mpxHe4zvhQ,Fuente Mardoqueo,17,2.0,3.4,721.2438259317344,sandwiches
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,Xn7nHPyUmQlySvzRG0wkzQ,Parque Inés de Suárez,10,,4.2,939.9683434478188,parks
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,88_aPaTRoVFyPTp4wTEBUg,The Food Garage,2,,5.0,590.8682414635455,bars
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,88_aPaTRoVFyPTp4wTEBUg,The Food Garage,2,,5.0,590.8682414635455,burgers
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,n6Jf_kTbmLzasjnRlmgu9w,Café Bokato,6,2.0,4.3,794.7988638779702,bakeries
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,n6Jf_kTbmLzasjnRlmgu9w,Café Bokato,6,2.0,4.3,794.7988638779702,desserts
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,n6Jf_kTbmLzasjnRlmgu9w,Café Bokato,6,2.0,4.3,794.7988638779702,italian
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,59zFdfRwkC98Q9gUjG0CTQ,La Popular,3,,5.0,972.6683681869674,pizza
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,59zFdfRwkC98Q9gUjG0CTQ,La Popular,3,,5.0,972.6683681869674,bakeries
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,59zFdfRwkC98Q9gUjG0CTQ,La Popular,3,,5.0,972.6683681869674,sandwiches
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,N8X6ZrR2J38aF6GHJb0How,Pizzería Romamor,7,1.0,4.1,927.3570412814416,pizza
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,N8X6ZrR2J38aF6GHJb0How,Pizzería Romamor,7,1.0,4.1,927.3570412814416,italian
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,AZ3QIGotZe3eaw270Ic3Ew,Sandwich City,3,1.0,3.7,393.1690339801025,food delivery services
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,AZ3QIGotZe3eaw270Ic3Ew,Sandwich City,3,1.0,3.7,393.1690339801025,sandwiches
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,YVIcLYDf0IUa5LN9i5J0sg,Palo Alto,5,2.0,4.0,408.16769777492686,restaurants
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,TuHw5-5UzP4Mz9T9_GRGHg,Vivaldi Barrio Café,7,2.0,4.3,799.049212835001,breakfast & brunch
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,TuHw5-5UzP4Mz9T9_GRGHg,Vivaldi Barrio Café,7,2.0,4.3,799.049212835001,cafes
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,xS5cezZCJJEBPNrjEviYlQ,Del Beto,7,3.0,4.0,1229.075164375621,chilean
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,If5WSbodxuSMJ36m1iiYdQ,Doppio Café,1,,3.0,168.71831086649146,cafes
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,CZjN2NneKwAJGcFPgZvFTw,Yu-Lung,1,,4.0,259.24644546813107,chinese
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,CZjN2NneKwAJGcFPgZvFTw,Yu-Lung,1,,4.0,259.24644546813107,food delivery services
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,5XVqmuqxKEDpp8bw2gGvHg,Open Café,2,2.0,4.5,474.2896902031337,coffee & tea
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,sdzRcagyI3qQ9kw7-osdrQ,Rincón do Açaí,5,,4.2,1051.641986041344,brazilian
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,mLFpLiDwropt8c_a8CLaEw,Planta Maestra,2,1.0,5.0,933.1679485112336,vegan
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,mLFpLiDwropt8c_a8CLaEw,Planta Maestra,2,1.0,5.0,933.1679485112336,vegetarian
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,mLFpLiDwropt8c_a8CLaEw,Planta Maestra,2,1.0,5.0,933.1679485112336,health markets
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,YYSNYU0EfuEeBcvZUy7G0w,Japón Ya,6,2.0,2.8,616.3760669001999,food delivery services
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,YYSNYU0EfuEeBcvZUy7G0w,Japón Ya,6,2.0,2.8,616.3760669001999,sushi bars
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,AXErt1WtrgYtZPswzSy-Vw,El Cicletero,1,,5.0,546.5137884590519,cafeteria
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,bnVMPaCGPu_EwtG4FdIjrw,Caminito Restaurant,1,2.0,5.0,1053.6551229217448,argentine
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,bnVMPaCGPu_EwtG4FdIjrw,Caminito Restaurant,1,2.0,5.0,1053.6551229217448,steakhouses
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,jYb5ISxg8TD6jtF269Qnlg,Plaza Pedro de Valdivia,3,,4.0,387.1789340921501,libraries
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,jYb5ISxg8TD6jtF269Qnlg,Plaza Pedro de Valdivia,3,,4.0,387.1789340921501,parks
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,rcXll2bCbYz0xPcwtcvqCg,Museo Histórico de Carabineros de Chile,1,,5.0,1141.177225336677,museums
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,yYH8boAvUnDcXqEAvWNFzw,Intégrate,1,1.0,5.0,831.5979406051604,cafes
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,yYH8boAvUnDcXqEAvWNFzw,Intégrate,1,1.0,5.0,831.5979406051604,coffee & tea
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,yYH8boAvUnDcXqEAvWNFzw,Intégrate,1,1.0,5.0,831.5979406051604,breakfast & brunch
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,wFGc_la_cDwXANp7WxcnGw,Café Zanelli,3,2.0,4.3,1051.8262187337084,cafes
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,dMwpmfRXKvGnCSZYi2rwtg,Yokono,2,,4.0,874.1031051084948,japanese
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,2KlV5y0m1YWS-9F-ceMVtQ,Get The Rolls,1,,4.0,448.6526246428718,sushi bars
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,2KlV5y0m1YWS-9F-ceMVtQ,Get The Rolls,1,,4.0,448.6526246428718,food delivery services
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,0b9AbssnKWHI2mK1Y5YvEQ,Restaurant Cam-Chung,1,2.0,5.0,942.9225737557095,chinese
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,ij-7OPRDMvqJNx9S8umEng,Pastelería Candelle,1,4.0,4.0,520.3684629067933,desserts
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,HRUSAQJDO0huAXItuq2OLg,Restaurant Long Cheung,2,,4.0,442.6193393362037,chinese
f7163b7a3efb57dcc25a327a747939cc,P25 - Bilbao / Ricardo Lyon,-33.437704,-70.603752,612.0,15,7,8,K80JpFDaAD56lip6y-yuWQ,Las Conchitas,2,,4.5,599.8617462350536,seafood
